tweet,selected_by_day,date,link,events,selected,journalist,keywords
"«Il y a beaucoup de choses que je ne sais pas dans ce dossier» #Magnotta, précise Paradiso, après explication sur son rôle de soutien.",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522414337827553280,-,,@MessierSRC,a choses sais dossier #Magnotta précise Paradiso explication rôle soutien
"Paradiso dit que dans l'enquête #Magnotta, il était en soutien au tandem Hamlin-Bourque, avec son partenaire Provencher.",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522414082767749120,-,,@MessierSRC,Paradiso dit #Magnotta était soutien tandem Hamlin-Bourque partenaire Provencher
"Paradiso n'est jamais entré dans l'appart. de #Magnotta. Il n'a pas entendu que des journalistes y étaient entrés, comme le suggère Leclair.",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522413004458319873,-,,@MessierSRC,Paradiso entré #Magnotta ' a entendu journalistes étaient entrés suggère Leclair
"Leclair demande quelles infos Paradiso a reçues le 29 mai, lors d'une rencontre avec enquêteurs Hamlin, Bourque et Provencher #Magnotta",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522412720151592961,-,,@MessierSRC,Leclair demande infos Paradiso a reçues 29 mai d'une rencontre enquêteurs Hamlin Bourque Provencher #Magnotta
Fin de l'interrogatoire principal d'Antonio Paradiso. Il est maintenant contre-interrogé par l'avocat de #Magnotta,,10/15/2014,https://twitter.com/#!/MessierSRC/status/522411825733046273,procedure,,@MessierSRC,Fin l'interrogatoire principal d'Antonio Paradiso est contre-interrogé
Paradiso explique les recherches faites au parc Angrignon pour retrouver partie de corps de Lin Jun manquantes. #Magnotta,,10/15/2014,https://twitter.com/#!/MessierSRC/status/522410672471420928,angrignon,,@MessierSRC,Paradiso explique recherches faites parc Angrignon retrouver partie corps Lin manquantes #Magnotta
Paradiso a reçu télécopie provenant de l'Ontario 1er juillet 2012. Contenait instructions pour trouver partie de corps manquante. #Magnotta,,10/15/2014,https://twitter.com/#!/MessierSRC/status/522410189316960256,angrignon,,@MessierSRC,Paradiso a reçu télécopie provenant l'Ontario 1er juillet Contenait instructions trouver partie corps manquante #Magnotta
"Dong Dong Xu nous avait prévenus qu'il avait vu une vidéo, qu'il croyait y avoir reconnu Lin Jun, dit Paradiso. #Magnotta",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522408981361590272,famille,,@MessierSRC,Dong Dong Xu avait prévenus avait vu vidéo croyait avoir reconnu Lin Jun dit Paradiso #Magnotta
"Paradiso a rencontré Dong Dong Xu, qui avait porté Lin Jun disparu. Sont allés à l'appart. de Lin Jun, ont pris items pour ID #Magnotta",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522408432583053313,angrignon,,@MessierSRC,Paradiso a rencontré Dong Dong Xu avait porté Lin Jun disparu Sont allés l'appart Lin Jun ont pris items ID #Magnotta
Paradiso dit n'avoir vu que partiellement la vidéo mise en ligne par #Magnotta.,,10/15/2014,https://twitter.com/#!/MessierSRC/status/522407698097504256,-,,@MessierSRC,Paradiso dit n'avoir vu vidéo mise #Magnotta
"Des images captées dans un Jean Coutu ont permis d'y voir même suspect que dans l'immeuble boul. Décarie, dit Paradiso. #Magnotta évidemment",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522407545701670912,ordinateur,,@MessierSRC,images captées ont permis voir suspect l'immeuble boul Décarie dit Paradiso #Magnotta
"Paradiso explique avoir regardé des vidéos de surveillance, puis fait vérifications concernant envois postaux de #Magnotta",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522407174115713025,angrignon,,@MessierSRC,Paradiso explique avoir regardé vidéos surveillance fait vérifications envois postaux #Magnotta
"Procès #Magnotta reprend avec un nouveau témoin: Antonio Paradiso, de l'escouade des crimes majeurs du SPVM.",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522406841440305153,procedure,,@MessierSRC,Procès #Magnotta reprend nouveau témoin Antonio Paradiso l'escouade crimes majeurs SPVM
Fin du contre-interrogatoire de la biologiste judiciaire Jacinthe Prévost. Pause jusqu'à 11h10. #Magnotta,,10/15/2014,https://twitter.com/#!/MessierSRC/status/522399414422634496,procedure,,@MessierSRC,Fin contre-interrogatoire biologiste judiciaire Jacinthe Prévost Pause jusqu ' #Magnotta
"Un drap brun était mal placé sous le matelas. Un autre était sur le dessus. Ils étaient trop grands, selon Prévost. #Magnotta",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522398972426870784,appartement,,@MessierSRC,drap brun était placé matelas autre était dessus étaient grands Prévost #Magnotta
Me Leclair interroge Prévost sur la literie retrouvée sur le lit de l'appartement. #Magnotta,,10/15/2014,https://twitter.com/#!/MessierSRC/status/522398636907712512,arrestation,,@MessierSRC,Me Leclair interroge Prévost retrouvée lit l'appartement #Magnotta
"Pas de trace de frottage/lavage dans chambre à coucher de l'appart. de #Magnotta, dit Prévost. Sinon, peut-être, pour le matelas.",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522398013416038400,appartement,,@MessierSRC,trace frottage/lavage coucher l'appart #Magnotta dit Prévost peut-être matelas
Questions de Me Leclair vs nettoyage vraisemblablement liées à sa volonté d'établir l'état d'esprit de #Magnotta au moment du meurtre,,10/15/2014,https://twitter.com/#!/MessierSRC/status/522394392892809216,juridique,,@MessierSRC,Questions Me Leclair nettoyage liées volonté d'établir d'esprit #Magnotta moment meurtre
"Du sang était aussi visible sur table, dit Prévost. Le luminol en a révélé + par la suite. Pas de trace de nettoyage évidente. #Magnotta",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522393804083822592,appartement,,@MessierSRC,sang était visible table dit Prévost luminol a révélé trace nettoyage évidente #Magnotta
Prévost dit qu'une tache de sang était visible dans réfrigérateur. Moins clair que c'était du sang dans congélateur #Magnotta,,10/15/2014,https://twitter.com/#!/MessierSRC/status/522393282098106368,appartement,,@MessierSRC,Prévost dit tache sang était visible réfrigérateur clair ' était sang congélateur #Magnotta
"Dans la cuisine de l'appartement du boulevard Décarie, aucune trace de nettoyage, poursuit Prévost #Magnotta",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522392229160423425,appartement,,@MessierSRC,cuisine l'appartement boulevard Décarie trace nettoyage poursuit Prévost #Magnotta
"Le nettoyage du bain et du lavabo de salle de bain n'a pas été très bien fait, dit Prévost, contre-interrogée par l'avocat de #Magnotta",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522392063938404352,appartement,,@MessierSRC,nettoyage bain lavabo salle bain ' a été fait dit Prévost contre-interrogée
"Prévost croit aussi que le bain a aussi été nettoyé, à tout le moins à l'eau. #Magnotta",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522391377561518080,appartement,,@MessierSRC,Prévost croit bain a été nettoyé #Magnotta
"Dans lavabo de la salle de bain, il y a eu lavage/nettoyage, dit par exemple Prévost, parce qu'on y a retrouvé du sang dilué. #Magnotta",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522390538406752256,appartement,,@MessierSRC,lavabo salle bain a eu lavage/nettoyage dit Prévost a retrouvé sang dilué #Magnotta
"Du frottage n'est pas du lavage, précise Prévost. Peut avoir été induit par un quelconque contact sur une surface. #Magnotta",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522390222236291072,appartement,,@MessierSRC,frottage n'est lavage précise Prévost Peut avoir été induit quelconque contact surface #Magnotta
"Leclair veut maintenant parler avec Prévost de ce qui a été lavé, nettoyé ou frotté dans l'appartement de #Magnotta. Pas clair pour lui.",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522389779506540544,,,@MessierSRC,Leclair veut parler Prévost a été lavé nettoyé frotté #Magnotta clair
"L'avocat de #Magnotta montre au jury cette affiche de Casablanca, trouvée dans les ordures et vue dans la vidéo. La dépose en preuve.",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522388962728747009,Paris,,@MessierSRC,L'avocat #Magnotta montre jury affiche Casablanca trouvée ordures vidéo dépose preuve
"Prévost parle maintenant de l'affiche du film Casablanca, qui présente tache de sang avec profil génétique de Lin Jun. #Magnotta",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522388868797313024,preuve,,@MessierSRC,Prévost parle l'affiche film Casablanca présente tache sang profil génétique Lin Jun. #Magnotta
"Me Leclair présente la bouteille au jury, la dépose en preuve, comme il l'a souvent fait depuis début du procès #Magnotta",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522387596715237377,arrestation,,@MessierSRC,Me Leclair présente bouteille jury dépose a fait début procès #Magnotta
"Le profil génétique de Lin a été trouvé sur le goulot de la bouteille, dit Prévost. Pourrait être de la salive, mais pas certain. #Magnotta",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522387090282414084,preuve,,@MessierSRC,profil génétique Lin a été trouvé goulot bouteille dit Prévost Pourrait être salive certain #Magnotta
"Prévost exhibe bouteille de vin trouvée dans ordures, aperçue dans vidéo. Selon Couronne, elle a servi à infliger sévices à Lin #Magnotta",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522386594704392193,appartement,,@MessierSRC,Prévost exhibe trouvée aperçue vidéo a servi infliger sévices Lin #Magnotta
"Prévost a vu vidéo filmée par #Magnotta avant d'entrer dans l'appart 30 mai 2012. Puis, une 2e fois pour s'attarder au drap, à la douillette",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522385437458173952,Profil témoin,,@MessierSRC,Prévost a vu vidéo filmée #Magnotta d'entrer 30 mai 2e fois s ' attarder drap
"Snr ce, l'avocat de #Magnotta, Luc Leclair, entreprend son contre-interrogatoire de la biologiste judiciaire Jacinthe Prévost",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522384903900774400,Profil témoin,,@MessierSRC,Snr l'avocat #Magnotta Luc Leclair entreprend contre-interrogatoire biologiste judiciaire Jacinthe Prévost
Prėvost souligne aussi à la demande de la Couronne qu'aucune trace du sperme de Lin Jun n'a été retrouvée. #Magnotta,,10/15/2014,https://twitter.com/#!/MessierSRC/status/522384690981117954,preuve,,@MessierSRC,Prėvost souligne demande Couronne qu'aucune trace sperme Lin Jun n ' a été retrouvée #Magnotta
"Prévost revient sur le fait qu'un pulvérisateur de poivre de Cayenne a été retrouvé dans l'appart. de #Magnotta. Pas expertisé, selon elle.",,10/15/2014,https://twitter.com/#!/MessierSRC/status/522384413607612416,appartement,,@MessierSRC,Prévost revient fait qu'un pulvérisateur poivre Cayenne a été retrouvé #Magnotta expertisé
Juge Cournoyer annonce au jury qu'il y aura pause de 11h à 14h30 lundi. Possible aussi qu'il soit appelé à siéger vendredi 24 oct #Magnotta,,10/15/2014,https://twitter.com/#!/MessierSRC/status/522384140982046720,procedure,,@MessierSRC,Juge Cournoyer annonce jury qu'il aura pause lundi Possible qu'il appelé siéger vendredi 24 oct #Magnotta
Procès #Magnotta reprend après nouvelles discussions hors jury. La biologiste judiciaire Jacinthe Prévost est à la barre des témoins.,,10/15/2014,https://twitter.com/#!/MessierSRC/status/522383266578698240,procedure,,@MessierSRC,Procès #Magnotta reprend nouvelles discussions jury biologiste judiciaire Jacinthe Prévost est barre témoins
Mais elle est incapable de dire la concentration de temazepam dans le vin #Magnotta,,10/15/2014,https://twitter.com/#!/@IsabelleRicher/status/522463451902648321,corps,,@IsabelleRicher,est incapable dire concentration temazepam vin #Magnotta
La toxicologue a trouvé la présence de Temazepam dans la bouteille de vin saisie dans les ordures chez #Magnotta,,10/15/2014,https://twitter.com/#!/@IsabelleRicher/status/522462724295753728,corps,,@IsabelleRicher,toxicologue a trouvé présence Temazepam bouteille vin saisie ordures #Magnotta
Les substances combinées voient leurs effets s'additionner et la personne qui en consomme sera davantage affaiblie #Magnotta,,10/15/2014,https://twitter.com/#!/@IsabelleRicher/status/522460543081533440,corps,,@IsabelleRicher,substances combinées voient effets s ' additionner personne consomme sera affaiblie #Magnotta
"Les deux substances trouvées chez Lin Jun, ralentissent les fonctions mentales et physiques, dit la toxico #Magnotta",,10/15/2014,https://twitter.com/#!/@IsabelleRicher/status/522460036032110592,corps,,@IsabelleRicher,deux substances trouvées Lin Jun ralentissent fonctions mentales physiques dit toxico #Magnotta
La toxicologue jud dit que la victime avait du temazepam (somnifère) et de la diphénhydramine (antihistaminique )ds l'organisme. #Magnotta,1,10/15/2014,https://twitter.com/#!/@IsabelleRicher/status/522453481953976320,corps,,@IsabelleRicher,toxicologue jud dit victime avait temazepam somnifère diphénhydramine antihistaminique ds l'organisme #Magnotta
Le contre interrogatoire la biologiste judiciaire n'apporte rien de neuf. Pour le moment. #Magnotta,,10/15/2014,https://twitter.com/#!/@IsabelleRicher/status/522398292605677568,,,@IsabelleRicher,interrogatoire biologiste judiciaire n'apporte neuf moment #Magnotta
Procès #Magnotta : la défense entame le contre-interrogatoire de la biologiste judiciaire Jacinthe Prévost,,10/15/2014,https://twitter.com/#!/@IsabelleRicher/status/522387561143361536,arrestation,,@IsabelleRicher,Procès #Magnotta défense entame contre-interrogatoire biologiste judiciaire Jacinthe Prévost
A #SLL a 9h #rdi on parle de l'arrêt des procédures prononcé dans le dossier de l'ex chef de police de Lévis avec Me Bertrand St-Arnaud,,10/15/2014,https://twitter.com/#!/@IsabelleRicher/status/522371272899325952,,,@IsabelleRicher,#SLL a #rdi parle l'arrêt procédures prononcé dossier l'ex Me Bertrand St-Arnaud
"À l'émission #SLL on reçoit François Julien, biologiste judiciaire, premier spécialiste en projections de sang au Québec. #Magnotta",,10/15/2014,https://twitter.com/#!/@IsabelleRicher/status/522370485204836352,,,@IsabelleRicher,l'émission #SLL reçoit François Julien biologiste judiciaire premier spécialiste projections sang Québec #Magnotta
"Radio-Canada a obtenu des images inédites des évènements qui ont mené à la mort d'Alain Magloire en février dernier <a href=""http://t.co/mGU5eUkfOY"" target=""_blank"">https://t.co/mGU5eUkfOY</a>",,10/16/2014,https://twitter.com/#!/MessierSRC/status/522865753956298752,,,@MessierSRC,Radio-Canada a obtenu images inédites évènements ont mené mort d'Alain Magloire février dernier
"Fin du contre-interrogatoire de Nadine Paoliello. Prochain témoin ne sera entendu que demain, 9h30. #Magnotta",,10/16/2014,https://twitter.com/#!/MessierSRC/status/522838786858688512,procedure,,@MessierSRC,Fin contre-interrogatoire Nadine Paoliello Prochain témoin sera entendu 9h30 #Magnotta
"La vidéo présentée est la seule que la police a encore, dit Paoliello.  3 autres vidéos étaient sur un disque dur qui a «crashé» #Magnotta",,10/16/2014,https://twitter.com/#!/MessierSRC/status/522834369539358721,video,,@MessierSRC,vidéo présentée est seule police a dit Paoliello autres vidéos étaient dur a crashé #Magnotta
