tweet,date,link,events,selected,journalist
"Pourquoi #Magnotta a acheté cell. sous nom Kirk Trammel à Paris. Un outil pour travailler comme escorte, a-t-il dit à Allard. A eu 1 client",11/13/2014,https://twitter.com/#!/MessierSRC/status/532941755508097024,,,@MessierSRC
"#Magnotta savait que faire des vidéos d'animaux tués était mal, dit Allard, après hésitation.",11/13/2014,https://twitter.com/#!/MessierSRC/status/532940746568249346,arrestation,,@MessierSRC
"Fréquent que vos patients ont 20 comptes Facebook? Un compte, oui. «Autant que ça, c'est la 1ère fois. C'est beaucoup», dit Allard #Magnotta",11/13/2014,https://twitter.com/#!/MessierSRC/status/532940215577743360,,,@MessierSRC
"Ça arrive souvent au début, mais les gens non psychotiques peuvent être rassurés rapidement. #Magnotta n'a jamais été rassuré, dit Allard",11/13/2014,https://twitter.com/#!/MessierSRC/status/532938487746818048,,,@MessierSRC
"Est-ce nécessairement paranoïde qu'un détenu croit être surveillé, que  son courrier soit lu, etc. comme l'a dit #Magnotta?",11/13/2014,https://twitter.com/#!/MessierSRC/status/532938305923739649,,,@MessierSRC
La Dre Allard concède qu'il y a beaucoup de conflits dans les dires de #Magnotta.,11/13/2014,https://twitter.com/#!/MessierSRC/status/532937621002260480,,,@MessierSRC
"Couronne dit que Robert a dit que #Magnotta disait s'appeler Luke. Il y a donc conflit, dit-elle. Allard n'a pas confronté accusé avec ça",11/13/2014,https://twitter.com/#!/MessierSRC/status/532937459357990912,procedure,,@MessierSRC
Couronne note que #Magnotta s'est alors identifié comme Kirk Trammel. Allard dit qu'il utilisait ce nom en parlant au Français JC Robert,11/13/2014,https://twitter.com/#!/MessierSRC/status/532937194122797056,,,@MessierSRC
Couronne montre facture d'un mandat-poste de 210$ acheté lorsque #Magnotta a expédié des colis contenant parties de corps à Vancouver.,11/13/2014,https://twitter.com/#!/MessierSRC/status/532936988752904192,,,@MessierSRC
"Un patient peut être psychotique mais être dans la réalité pour des aspects, comme les impôts, dit Allard #Magnotta",11/13/2014,https://twitter.com/#!/MessierSRC/status/532936354964176896,,,@MessierSRC
Couronne présente document du 23 avril 2012. #Magnotta demande à obtenir remboursement du gouvernement de l'Ontario,11/13/2014,https://twitter.com/#!/MessierSRC/status/532936153528557568,preuve,,@MessierSRC
"On ne sait pas comment ça a été rempli, dit Allard. Couronne se demande s'il a pu décrire les symptômes... de son père #Magnotta",11/13/2014,https://twitter.com/#!/MessierSRC/status/532935703441977344,,,@MessierSRC
Allard dit que #Magnotta décrit les symptômes de la schizophrénie. Couronne suggère qu'il n'a pas de gêne à les décrire.,11/13/2014,https://twitter.com/#!/MessierSRC/status/532935441314770944,,,@MessierSRC
"À cette époque, #Magnotta vivait dans une maison pour personnes avec troubles mentaux (Harrison House), croit Allard",11/13/2014,https://twitter.com/#!/MessierSRC/status/532935184770154496,,,@MessierSRC
"#Magnotta dit aussi à ODSP qu'il est anxieux, déprimé, être médicamenté. Il demande des prestations pour inaptitude au travail.",11/13/2014,https://twitter.com/#!/MessierSRC/status/532934857899646976,arrestation,,@MessierSRC
"Dans ce formulaire, #Magnotta dit qu'il a une maladie mentale, schizophrénie, paranoïaque. Je ne peux me faire vivre, dit-il à ODSP",11/13/2014,https://twitter.com/#!/MessierSRC/status/532934434887327744,,,@MessierSRC
Couronne montre maintenant à Allard document d'ODSP sur inaptitude de #Magnotta au travail en Ontario. Doc reçu en janv. 01,11/13/2014,https://twitter.com/#!/MessierSRC/status/532934144125571072,,,@MessierSRC
Couronne relève qu'Allard a noté 3 fois dans son rapport que #Magnotta camouflait ses symptômes pour éviter d'être stigmatisé comme son père,11/13/2014,https://twitter.com/#!/MessierSRC/status/532933525562204160,,,@MessierSRC
Jury finalement appelé. Procès #Magnotta va reprendre.,11/13/2014,https://twitter.com/#!/MessierSRC/status/532931602285088768,procedure,,@MessierSRC
Procès #Magnotta reprend. Toujours hors jury.,11/13/2014,https://twitter.com/#!/MessierSRC/status/532928275375722496,procedure,,@MessierSRC
Pause de 20 minutes au procès #Magnotta.,11/13/2014,https://twitter.com/#!/MessierSRC/status/532922550805094400,procedure,,@MessierSRC
Impossible pour moi de vous dire ce qui se passe hors jury au procès #Magnotta. Mais ça pourrait être long...,11/13/2014,https://twitter.com/#!/MessierSRC/status/532910750059462656,,,@MessierSRC
"Procès #Magnotta a repris depuis quelques minutes, mais avec des discussions hors jury.",11/13/2014,https://twitter.com/#!/MessierSRC/status/532908741172420608,procedure,,@MessierSRC
"La Dr Allard a fini son témoignage. Prochain témoin de la défense Dr Joel Watts, psychiatre qui a lui aussi évalué #Magnotta",11/13/2014,https://twitter.com/#!/IsabelleRicher/status/533002396189065216,,,@IsabelleRicher
"Plus précisément, la psy a dit «un meurtre peut être prémédité et l'avoir été dans un contexte psychotique» #Magnotta",11/13/2014,https://twitter.com/#!/IsabelleRicher/status/533001456484630528,,,@IsabelleRicher
"Me Leclair a de nouvelles questions pour la psy, qui surgissent du contre interro. #Magnotta",11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532999873067749376,juridique,,@IsabelleRicher
La couronne a fini son contre interrogatoire de la psychiatre Allard. Elle a reconnu qu'on peut préméditer un meurtre même si psychotique.,11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532999542091042816,juridique,,@IsabelleRicher
"Ds le film, le mari de Trammel (Stone) s'appelle Manny Vasquez... Nom très proche de Manny Lopez le supposé amant de #Magnotta",11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532989977362444289,,,@IsabelleRicher
"Ds le film, Trammel (Sharon Stone) tue avec un pic à glace argent. #Magnotta a peint argent un tournevis noir trouvé ds les ordures",11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532989609727524864,,,@IsabelleRicher
Le surnom de #Magnotta est Trammel comme le personnage de Sharon Stone... qui tue son amant pendant une relation sexuelle,11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532989234593148929,,,@IsabelleRicher
La couronne souligne les ressemblances entre le film Basic Instinct que #Magnotta adore et son crime ...,11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532988889653587969,juridique,,@IsabelleRicher
L'explication de #Magnotta quant au courriel ? «c'était stupide» a t il dit,11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532988642793631745,,,@IsabelleRicher
"La couronne souligne que #Magnotta ne s'identifie même pas, utilise un pseudonyme, et est agressif et menaçant dans le courriel.",11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532987228201701376,juridique,,@IsabelleRicher
"On revient sur le courriel envoyé par #Magnotta au journaliste Alex West annonçant que «la prochaine fois» il tuera un humain, pas un chaton",11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532986776689057793,,,@IsabelleRicher
Suis de retour à #Magnotta c'est toujours le contre interro de la psy Allard.,11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532985735025270784,,,@IsabelleRicher
"Procès #Magnotta est hors jury pour le moment ... Je suis alors le dossier de Jocelyn Dupuis, ex DG de la FTQ Const coupable de fraude.",11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532910707143372802,arrestation,,@IsabelleRicher
"La journée se termine sur une objection de la Couronne au procès #Magnotta. De retour lundi, 9h30",11/14/2014,https://twitter.com/#!/MessierSRC/status/533366044266872832,,,@MessierSRC
"Melissa a échangé textos avec son frère les 24-25 mai 2012. Aussi, conversation téléphonique de 4 min. le 25 au matin #Magnotta",11/14/2014,https://twitter.com/#!/MessierSRC/status/533365241921671169,,,@MessierSRC
Melissa dit avoir reçu un courriel de #Magnotta 3 jours avant son arrestation. «Comment c'est d'être la soeur d'un meurtrier?»' écrivait-il,11/14/2014,https://twitter.com/#!/MessierSRC/status/533364427350114304,,,@MessierSRC
"Melissa a convenu qu'il était désorganisé. Sautait du coq à l'âne. Parlait de nourriture, puis des cheveux de sa grand-mère... #Magnotta",11/14/2014,https://twitter.com/#!/MessierSRC/status/533363816479068161,,,@MessierSRC
"En mars 2012, Melissa trouvait que son frère semblait «possédé», disait des «non-sens». «Ce n'était plus Eric», a-t-elle dit #Magnotta",11/14/2014,https://twitter.com/#!/MessierSRC/status/533363421602123776,procedure,,@MessierSRC
Melissa a décrit que comportement de #Magnotta avait particulièrement changé vers 2006. Ne s'aimait pas. A changé de nom.,11/14/2014,https://twitter.com/#!/MessierSRC/status/533362860181975043,,,@MessierSRC
"Watts a parlé deux fois à la soeur de #Magnotta, Melissa. Elle disait avoir bon contact avec lui, par courriel le plus souvent.",11/14/2014,https://twitter.com/#!/MessierSRC/status/533362329019498496,,,@MessierSRC
"Watts a aussi parlé à la grand-mère de #Magnotta, Phyllis Yourkin, le 4 septembre 2013. Il avait parlé à sa soeur auparavant.",11/14/2014,https://twitter.com/#!/MessierSRC/status/533362122278060032,,,@MessierSRC
"Mère de #Magnotta avait noté comportement inapproprié de son fils: blagues de mauvais goût, parlait à la 3e personne, accent grandiose, etc.",11/14/2014,https://twitter.com/#!/MessierSRC/status/533361614096179201,,,@MessierSRC
"La mère de #Magnotta a mentionné qu'il était schizophrène. État mental se dégradait, particulièrement fin 2011-début 2012 selon elle.",11/14/2014,https://twitter.com/#!/MessierSRC/status/533361242929659904,,,@MessierSRC
"Mère de #Magnotta croyait qu'il avait fait vidéos de chatons tués. Il a nié. Attribuait ça à un dénommé Jack, dit Watts",11/14/2014,https://twitter.com/#!/MessierSRC/status/533360790196453376,,,@MessierSRC
"En mars-avril 2012, #Magnotta avait dit à sa mère qu'il s'en allait en Californie; elle croyait qu'il était à Montréal. Elle avait raison.",11/14/2014,https://twitter.com/#!/MessierSRC/status/533360461350465537,,,@MessierSRC
"Mère de #Magnotta avait entendu qu'il était parti en Russie; l'a confronté à ce sujet, croyait que c'était un message, dit Watts",11/14/2014,https://twitter.com/#!/MessierSRC/status/533360100996808704,,,@MessierSRC
#Magnotta et sa mère avaient au sérieuse dispute lors de son hospitalisation à Miami en janv. 2011. Ne s'étaient pas parlés pendant un an,11/14/2014,https://twitter.com/#!/MessierSRC/status/533359495687471105,arrestation,,@MessierSRC
Dernière conversation de #Magnotta avec sa mère avait eu lieu en mars ou avril 2012. Ne s'étaient pas vus depuis juillet 2010,11/14/2014,https://twitter.com/#!/MessierSRC/status/533359238543056898,,,@MessierSRC
"On passe au rapport de Watts. Plus précisément à l'entrevue téléphonique qu'il a fait avec la mère de #Magnotta, le 20 février 2013",11/14/2014,https://twitter.com/#!/MessierSRC/status/533358333965905920,,,@MessierSRC
Pause au procès #Magnotta. De retour à 15h30.,11/14/2014,https://twitter.com/#!/MessierSRC/status/533351625948401664,corps,,@MessierSRC
"Dans le vol vers Montréal, j'étais assis près de lui, dit Watts. Lui ai offert de me parler, mais il ne voulait pas. Était calme #Magnotta",11/14/2014,https://twitter.com/#!/MessierSRC/status/533350075259686913,,,@MessierSRC
"Watts a revu #Magnotta quand il est arrivé à l'aéroport de Berlin, vers 14h30, 18 juin 2012. A été assis à ses côtés jusqu'à l'atterrissage",11/14/2014,https://twitter.com/#!/MessierSRC/status/533348666128740352,,,@MessierSRC
"#Magnotta a dit des choses inexactes lors de la 1ère rencontre. Auj., je crois qu'il était psychotique, ce qui peut expliquer ça -Watts",11/14/2014,https://twitter.com/#!/MessierSRC/status/533347907010068481,arrestation,,@MessierSRC
"Le Dr Barth m'était apparu authentiquement convaincu que #Magnotta était psychotique, dit Watts. J'étais plus suspicieux.",11/14/2014,https://twitter.com/#!/MessierSRC/status/533346999098413056,,,@MessierSRC
"Watts précise «show»: la police m'avait prévenu qu'il pourrait en faire un, alors j'avais ça en tête, dit-il. C'était un soupçon #Magnotta",11/14/2014,https://twitter.com/#!/MessierSRC/status/533345210093551616,,,@MessierSRC
"Le «show», ce n'était pas un diagnostic, précise Watts. Ce n'était mon rôle à ce moment #Magnotta",11/14/2014,https://twitter.com/#!/MessierSRC/status/533344723382329346,,,@MessierSRC
Mon impression initiale: sa présentation initiale était un «show» -Watts #Magnotta,11/14/2014,https://twitter.com/#!/MessierSRC/status/533344423535718400,,,@MessierSRC
"#Magnotta m'a souvent dit qu'il avait peur lors de cette 1ére rencontre, dit Watts. Semblait plus hésitant que suspicieux.",11/14/2014,https://twitter.com/#!/MessierSRC/status/533343920810647552,arrestation,,@MessierSRC
"#Magnotta ne semblait pas avoir des comportements bizarres propres à certaines psychoses à première vue, dit Watts.",11/14/2014,https://twitter.com/#!/MessierSRC/status/533343353417777152,arrestation,,@MessierSRC
"Watts a noté que #Magnotta avait peu d'expression faciale, peu d'émotions, qu'il faisait du théâtre par moments",11/14/2014,https://twitter.com/#!/MessierSRC/status/533342549696864256,,,@MessierSRC
"#Magnotta m'a dit qu'il s'était prostitué, que Manny l'avait forcé à faire ça, mais qu'il le faisait aussi de son propre chef -Watts",11/14/2014,https://twitter.com/#!/MessierSRC/status/533341302910640128,arrestation,,@MessierSRC
"#Magnotta m'a dit que sa schizophrénie avait été diagnostiquée à 19 ans, avait fait tentatives de suicides, mais n'y pensait pas maintenant",11/14/2014,https://twitter.com/#!/MessierSRC/status/533341016414498817,arrestation,,@MessierSRC
"#Magnotta a aussi livré plusieurs infos à Watts sur son parcours médical en Ontario (médicemnts pris, psys consultés, etc.)",11/14/2014,https://twitter.com/#!/MessierSRC/status/533340629158608896,arrestation,,@MessierSRC
"#Magnotta m'a dit qu'il n'aimait pas sa vie, que #Manny lui avait dit de cesser de prendre ses médicaments -Watts",11/14/2014,https://twitter.com/#!/MessierSRC/status/533340115402510336,arrestation,,@MessierSRC
"#Magnotta croyait que des gens l'épiaient, il entendait des voix le dégradant, a parlé de stéroïdes qu'il avait reçus, etc. -Watts",11/14/2014,https://twitter.com/#!/MessierSRC/status/533339573800419328,arrestation,,@MessierSRC
"#Magnotta m'a rapidement demandé de fermer la fenêtre, disait être observé par Debbie, «a f---ing bitch». Entendait des voix -Watts",11/14/2014,https://twitter.com/#!/MessierSRC/status/533339110355009536,arrestation,,@MessierSRC
"J'ai laissé #Magnotta exprimer ses sentiments sur la situation actuelle, dit Watts. C'était décousu. A dit qu'il avait besoin de médicaments",11/14/2014,https://twitter.com/#!/MessierSRC/status/533338810768445440,,,@MessierSRC
"On arrive maintenant aux notes prises par Watts en présence de #Magnotta, après rencontre de 30-40 min avec Dr Barth.",11/14/2014,https://twitter.com/#!/MessierSRC/status/533337799697924096,,,@MessierSRC
Les notes de Watts du 18 juin 2012 contiennent des informations fournies par la police ou par le psy allemand Thomas Barth.,11/14/2014,https://twitter.com/#!/MessierSRC/status/533337514137112576,,,@MessierSRC
